index,AL -> EL,BA -> HR,BG -> RS,BG -> TR,BG -> MK,BY -> LT,EE -> RU,EL -> TR,EL -> MK,EL -> AL,FI -> RU,HR -> BA,HR -> RS,HU -> RS,IT -> MT,LT -> BY,LV -> RU,MK -> EL,MK -> BG,MT -> IT,RO -> RS,RU -> LV,RU -> FI,RU -> EE,RS -> RO,RS -> HU,RS -> BG,RS -> HR,TR -> EL,TR -> BG
2016-08-06 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 20:00:00+00:00,0.0,0.0,252.0,600.0,382.0,0.0,301.0,0.0,0.0,82.0,0.0,84.0,0.0,72.0,198.0,2.0,0.0,406.0,0.0,0.0,178.0,217.0,1031.0,0.0,0.0,0.0,0.0,40.0,339.0,0.0
2016-08-06 20:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 20:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 21:00:00+00:00,0.0,0.0,233.0,701.0,352.0,0.0,326.0,0.0,0.0,77.0,0.0,35.0,0.0,19.0,198.0,71.0,0.0,374.0,0.0,0.0,82.0,214.0,1009.0,0.0,0.0,2.0,0.0,70.0,236.0,0.0
2016-08-06 21:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 21:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 21:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 22:00:00+00:00,5.0,0.0,130.0,606.0,291.0,0.0,401.0,0.0,0.0,19.0,0.0,99.0,0.0,25.0,200.0,38.0,0.0,409.0,0.0,0.0,9.0,165.0,1040.0,0.0,0.0,2.0,0.0,42.0,174.0,0.0
2016-08-06 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 22:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 22:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 23:00:00+00:00,8.0,53.0,105.0,566.0,271.0,0.0,476.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,198.0,10.0,0.0,455.0,0.0,0.0,8.0,125.0,1016.0,0.0,0.0,21.0,0.0,89.0,210.0,0.0
2016-08-06 23:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06 23:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 00:00:00+00:00,12.0,188.0,110.0,504.0,265.0,216.0,350.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,468.0,0.0,0.0,0.0,189.0,1006.0,0.0,39.0,79.0,0.0,136.0,262.0,0.0
2016-08-07 00:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 00:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 00:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 01:00:00+00:00,4.0,193.0,97.0,585.0,251.0,239.0,323.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,473.0,0.0,0.0,0.0,203.0,1005.0,0.0,42.0,92.0,0.0,150.0,200.0,0.0
2016-08-07 01:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 01:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 02:00:00+00:00,1.0,164.0,103.0,565.0,238.0,226.0,312.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,442.0,0.0,0.0,16.0,209.0,881.0,0.0,0.0,117.0,0.0,166.0,194.0,0.0
2016-08-07 02:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 02:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 02:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 03:00:00+00:00,0.0,204.0,164.0,349.0,268.0,0.0,460.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,185.0,61.0,0.0,445.0,0.0,0.0,93.0,142.0,872.0,0.0,0.0,174.0,0.0,198.0,375.0,0.0
2016-08-07 03:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 04:00:00+00:00,5.0,0.0,138.0,441.0,266.0,0.0,401.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,182.0,120.0,0.0,471.0,0.0,0.0,35.0,169.0,936.0,0.0,0.0,146.0,0.0,145.0,299.0,0.0
2016-08-07 04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 04:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 05:00:00+00:00,1.0,0.0,162.0,383.0,308.0,0.0,351.0,0.0,0.0,29.0,0.0,96.0,0.0,0.0,188.0,128.0,0.0,457.0,0.0,0.0,0.0,188.0,1023.0,0.0,47.0,134.0,0.0,147.0,330.0,0.0
2016-08-07 05:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 05:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 06:00:00+00:00,0.0,0.0,197.0,517.0,330.0,0.0,356.0,0.0,0.0,54.0,0.0,43.0,0.0,0.0,189.0,53.0,0.0,415.0,0.0,0.0,88.0,187.0,1021.0,0.0,0.0,101.0,0.0,132.0,86.0,0.0
2016-08-07 06:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 06:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 07:00:00+00:00,0.0,0.0,267.0,592.0,360.0,0.0,358.0,0.0,0.0,107.0,0.0,58.0,0.0,0.0,188.0,40.0,0.0,359.0,0.0,0.0,193.0,165.0,1005.0,0.0,0.0,62.0,0.0,132.0,69.0,0.0
2016-08-07 07:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 07:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 07:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 08:00:00+00:00,0.0,0.0,300.0,586.0,390.0,0.0,324.0,0.0,0.0,109.0,0.0,51.0,0.0,0.0,187.0,37.0,0.0,384.0,0.0,0.0,186.0,173.0,1030.0,0.0,0.0,38.0,0.0,127.0,109.0,0.0
2016-08-07 08:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 08:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 09:00:00+00:00,0.0,0.0,290.0,556.0,397.0,0.0,317.0,0.0,0.0,80.0,0.0,88.0,0.0,0.0,185.0,5.0,0.0,453.0,0.0,0.0,197.0,164.0,1040.0,0.0,0.0,41.0,0.0,115.0,158.0,0.0
2016-08-07 09:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 09:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 09:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 10:00:00+00:00,0.0,0.0,261.0,589.0,378.0,0.0,334.0,0.0,0.0,77.0,0.0,94.0,0.0,0.0,185.0,49.0,0.0,444.0,0.0,0.0,197.0,161.0,1034.0,0.0,0.0,26.0,0.0,104.0,120.0,0.0
2016-08-07 10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 11:00:00+00:00,0.0,0.0,225.0,582.0,361.0,0.0,321.0,0.0,0.0,54.0,0.0,168.0,0.0,4.0,185.0,32.0,0.0,440.0,0.0,0.0,164.0,155.0,1033.0,0.0,0.0,11.0,0.0,78.0,108.0,0.0
2016-08-07 11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 11:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 12:00:00+00:00,0.0,0.0,191.0,591.0,339.0,0.0,272.0,0.0,0.0,37.0,0.0,196.0,0.0,2.0,185.0,23.0,0.0,439.0,0.0,0.0,164.0,150.0,1051.0,0.0,0.0,23.0,0.0,63.0,114.0,0.0
2016-08-07 12:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 12:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 12:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 13:00:00+00:00,1.0,0.0,171.0,586.0,319.0,19.0,243.0,0.0,0.0,19.0,0.0,261.0,0.0,0.0,188.0,0.0,0.0,429.0,0.0,0.0,181.0,165.0,1035.0,0.0,0.0,38.0,0.0,50.0,136.0,0.0
2016-08-07 13:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 13:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 13:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 14:00:00+00:00,2.0,0.0,193.0,547.0,335.0,6.0,220.0,0.0,0.0,17.0,0.0,263.0,0.0,0.0,199.0,0.0,0.0,426.0,0.0,0.0,159.0,183.0,1030.0,0.0,0.0,63.0,0.0,56.0,320.0,0.0
2016-08-07 14:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 15:00:00+00:00,0.0,0.0,242.0,514.0,371.0,3.0,229.0,0.0,0.0,35.0,0.0,145.0,0.0,0.0,199.0,0.0,0.0,435.0,0.0,0.0,159.0,187.0,1024.0,0.0,0.0,66.0,0.0,101.0,358.0,0.0
2016-08-07 15:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 15:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 16:00:00+00:00,0.0,0.0,289.0,530.0,399.0,29.0,286.0,0.0,0.0,66.0,0.0,85.0,0.0,0.0,198.0,0.0,0.0,414.0,0.0,0.0,158.0,208.0,999.0,0.0,0.0,94.0,0.0,124.0,375.0,0.0
2016-08-07 16:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 16:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 17:00:00+00:00,0.0,0.0,274.0,693.0,375.0,34.0,298.0,0.0,0.0,85.0,0.0,77.0,0.0,0.0,198.0,0.0,0.0,347.0,0.0,0.0,91.0,226.0,952.0,0.0,0.0,118.0,0.0,124.0,243.0,0.0
2016-08-07 17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 18:00:00+00:00,0.0,19.0,362.0,721.0,420.0,43.0,280.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,328.0,0.0,0.0,242.0,214.0,962.0,0.0,0.0,129.0,0.0,152.0,278.0,0.0
2016-08-07 18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 18:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 19:00:00+00:00,0.0,76.0,375.0,710.0,418.0,48.0,307.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,338.0,0.0,0.0,259.0,202.0,972.0,0.0,0.0,119.0,0.0,168.0,277.0,0.0
2016-08-07 19:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 20:00:00+00:00,0.0,150.0,363.0,649.0,430.0,19.0,368.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,386.0,0.0,0.0,313.0,188.0,957.0,0.0,0.0,128.0,0.0,201.0,373.0,0.0
2016-08-07 20:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 20:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 21:00:00+00:00,0.0,188.0,354.0,749.0,401.0,0.0,304.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,198.0,62.0,0.0,332.0,0.0,0.0,289.0,206.0,939.0,0.0,0.0,131.0,0.0,203.0,294.0,0.0
2016-08-07 21:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 21:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 21:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 22:00:00+00:00,0.0,430.0,335.0,660.0,390.0,0.0,399.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,199.0,91.0,0.0,391.0,0.0,0.0,282.0,184.0,928.0,0.0,0.0,156.0,0.0,237.0,348.0,0.0
2016-08-07 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 22:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 22:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 23:00:00+00:00,0.0,521.0,320.0,634.0,371.0,181.0,327.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,426.0,0.0,0.0,369.0,224.0,934.0,0.0,0.0,202.0,0.0,258.0,371.0,0.0
2016-08-07 23:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 23:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 00:00:00+00:00,0.0,446.0,313.0,599.0,374.0,165.0,308.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,400.0,0.0,0.0,369.0,228.0,799.0,0.0,0.0,236.0,0.0,274.0,389.0,0.0
2016-08-08 00:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 00:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 00:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 01:00:00+00:00,0.0,495.0,307.0,598.0,367.0,208.0,277.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,401.0,0.0,0.0,355.0,239.0,834.0,0.0,0.0,272.0,0.0,297.0,397.0,0.0
2016-08-08 01:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 01:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 02:00:00+00:00,0.0,510.0,303.0,466.0,367.0,210.0,273.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,394.0,0.0,0.0,343.0,240.0,856.0,0.0,0.0,286.0,0.0,308.0,436.0,0.0
2016-08-08 02:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 02:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 02:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 03:00:00+00:00,0.0,495.0,300.0,416.0,371.0,0.0,306.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,168.0,127.0,0.0,393.0,0.0,0.0,328.0,239.0,417.0,0.0,0.0,244.0,0.0,296.0,443.0,0.0
2016-08-08 03:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 04:00:00+00:00,0.0,513.0,347.0,691.0,382.0,0.0,314.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,185.0,328.0,0.0,375.0,0.0,0.0,57.0,246.0,84.0,0.0,0.0,239.0,0.0,288.0,265.0,0.0
2016-08-08 04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 04:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 05:00:00+00:00,2.0,350.0,466.0,636.0,422.0,0.0,137.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,199.0,390.0,0.0,360.0,0.0,0.0,0.0,220.0,63.0,0.0,245.0,195.0,0.0,244.0,148.0,0.0
2016-08-08 05:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 05:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 06:00:00+00:00,1.0,314.0,507.0,559.0,449.0,0.0,28.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,199.0,452.0,0.0,370.0,0.0,0.0,0.0,144.0,64.0,0.0,186.0,196.0,0.0,223.0,93.0,0.0
2016-08-08 06:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 06:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 07:00:00+00:00,0.0,272.0,519.0,571.0,461.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,198.0,430.0,0.0,343.0,0.0,0.0,0.0,111.0,64.0,50.0,144.0,164.0,0.0,180.0,104.0,0.0
2016-08-08 07:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 07:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 07:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 08:00:00+00:00,0.0,225.0,522.0,571.0,462.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,198.0,431.0,0.0,354.0,0.0,0.0,0.0,79.0,64.0,72.0,161.0,169.0,0.0,184.0,114.0,0.0
2016-08-08 08:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 08:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 09:00:00+00:00,0.0,252.0,498.0,574.0,458.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,199.0,423.0,0.0,365.0,0.0,0.0,0.0,110.0,64.0,40.0,183.0,102.0,0.0,195.0,104.0,0.0
2016-08-08 09:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 09:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 09:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 10:00:00+00:00,0.0,211.0,472.0,584.0,448.0,0.0,63.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,199.0,325.0,0.0,367.0,0.0,0.0,0.0,157.0,63.0,0.0,180.0,78.0,0.0,185.0,110.0,0.0
2016-08-08 10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 11:00:00+00:00,0.0,369.0,441.0,567.0,427.0,0.0,167.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,198.0,276.0,0.0,372.0,0.0,0.0,0.0,196.0,64.0,0.0,214.0,101.0,0.0,193.0,93.0,0.0
2016-08-08 11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 11:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 12:00:00+00:00,1.0,385.0,422.0,574.0,422.0,0.0,139.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,199.0,243.0,0.0,372.0,0.0,0.0,0.0,201.0,64.0,0.0,122.0,110.0,0.0,200.0,93.0,0.0
2016-08-08 12:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 12:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 12:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 13:00:00+00:00,1.0,358.0,433.0,587.0,419.0,0.0,156.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,199.0,218.0,0.0,355.0,0.0,0.0,0.0,225.0,64.0,0.0,142.0,128.0,0.0,212.0,129.0,0.0
2016-08-08 13:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 13:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 13:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 14:00:00+00:00,0.0,250.0,418.0,668.0,402.0,0.0,60.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,199.0,52.0,0.0,304.0,0.0,0.0,0.0,243.0,344.0,0.0,182.0,155.0,0.0,194.0,231.0,0.0
2016-08-08 14:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 15:00:00+00:00,0.0,287.0,321.0,676.0,376.0,0.0,146.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,199.0,207.0,0.0,308.0,0.0,0.0,10.0,223.0,93.0,0.0,0.0,203.0,0.0,210.0,249.0,0.0
2016-08-08 15:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 15:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 16:00:00+00:00,0.0,261.0,231.0,669.0,355.0,0.0,169.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,199.0,175.0,0.0,343.0,0.0,0.0,136.0,240.0,64.0,0.0,0.0,230.0,0.0,206.0,226.0,0.0
2016-08-08 16:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 16:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 17:00:00+00:00,0.0,243.0,236.0,663.0,366.0,0.0,136.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,198.0,181.0,0.0,336.0,0.0,0.0,134.0,245.0,64.0,0.0,0.0,215.0,0.0,201.0,190.0,0.0
2016-08-08 17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 18:00:00+00:00,0.0,208.0,256.0,617.0,372.0,114.0,115.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,327.0,0.0,0.0,80.0,231.0,572.0,0.0,0.0,175.0,0.0,189.0,187.0,0.0
2016-08-08 18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 18:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 19:00:00+00:00,0.0,241.0,280.0,654.0,378.0,189.0,217.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,342.0,0.0,0.0,158.0,201.0,953.0,0.0,0.0,175.0,0.0,204.0,180.0,0.0
2016-08-08 19:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 20:00:00+00:00,0.0,204.0,275.0,658.0,382.0,143.0,281.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,351.0,0.0,0.0,160.0,202.0,952.0,0.0,0.0,175.0,0.0,195.0,218.0,0.0
2016-08-08 20:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 20:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
