Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,Håra,4.9,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HÅRA KRAFT AS,,
,Hårstadbekken,0.005,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Håvardsvatn,5.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STATKRAFT ENERGI AS,,
,Håverstad,48.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AGDER ENERGI VANNKRAFT AS,,
,Håvik,0.01,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HÅVIK LARS,,
,Ilaget,1.7,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,ILAGET ENERGI AS,,
,Ildgrubfossen,6.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HELGELAND KRAFT VANNKRAFT AS,,
,Imsland,5.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,CHR SALVESEN & CHR THAMS'S COMMUNICATIONS AKTIESELSKAB,,
,Indre Fossen,0.036,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,ERLEND SAMSLÅTT,,
,Indre Norddal,0.089,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,MAGNE NORDDAL,,
,Indrebø,0.884,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,NYDALSELVA KRAFT AS,,
,Indreitselva,0.425,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,INDREITSELVA MINIKRAFTVERK AS,,
,Ingstad,0.132,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,INGSTAD KRAFT AS,,
,Innset,90.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STATKRAFT ENERGI AS,,
,Innvik,15.5,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,INNVIK KRAFTVERK AS,,
,Istad,4.8,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,ISTAD KRAFT AS,,
,Isvatn,0.1,1.0,NO,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HELGELAND KRAFT VANNKRAFT AS,,
,Iungsdalshytta,0.06,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,DEN NORSKE TURISTFORENING,,
,Iveland,87.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AGDER ENERGI VANNKRAFT AS,,
,Jardøla,5.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JARDØLA KRAFT AS,,
,Joka,1.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JOKA KRAFT AS,,
,Jora,1.349,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JORA KRAFTVERK AS,,
,Jorda,2.55,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JORDA KRAFT AS,,
,Jordal,4.95,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT AS,,
,Jordal,0.99,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JORDALSKRAFT AS,,
,Jordal,6.06,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,FJÆRLAND KRAFT AS,,
,Jordalen,0.45,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JORDALEN KRAFTLAG AS,,
,Jordalen 2,7.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT GREEN BOND 1 AS,,
,Jostedal,288.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STATKRAFT ENERGI AS,,
,Jukla,35.0,1.0,NO,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STATKRAFT ENERGI AS,,
,Julfoss,2.4,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JULFOSS KRAFT AS,,
,Julskaret,7.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SELBU ENERGIVERK AS,,
,Juvet,0.45,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JUVET KRAFT AS,,
,Juvfossen,7.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,TAFJORD KRAFTPRODUKSJON AS,,
,Juvsbekken,0.01,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STEIN HARTVIK FLAATA,,
,Jølstraholmen,0.144,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Jølåna,1.68,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JØLÅNA KRAFT AS,,
,Jørundland,55.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AGDER ENERGI VANNKRAFT AS,,
,Jøssang,34.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JØRPELAND KRAFT AS,,
,Jøssingfjord,4.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,TITANIA AS,,
,Jåstadkraft,0.99,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JÅSTADKRAFT AS,,
,Kaggefoss,85.5,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,GLITRE ENERGI PRODUKSJON AS,,
,Kaldestad,6.3,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KVAM KRAFTVERK AS,,
,Kaldestad,24.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,BKK PRODUKSJON AS,,
,Kaldheim Bruk,0.015,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Kaldsåni,2.8,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT AS,,
,Kaldåga,15.0,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HELGELAND KRAFT VANNKRAFT AS,,
,Kaldåga,2.1,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AURORA BYGG OG ANLEGG AS,,
,Kaldåna,2.99,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KALDÅNA KRAFT AS,,
,Kaldåni,0.054,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,MÅKESTAD LARS,,
,Kalsabø,0.09,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,TORSTEIN MIKAL BRATLAND,,
,Kalvedalen,19.0,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,E-CO ENERGI AS,,
,Kalvåa,0.28,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Kambe Kraft,0.05,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KAMBE KRAFT ANS,,
,Kammerfoss,1.9,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKAGERAK KRAFT AS,,
,Kanalen,0.01,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Kandal,4.8,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KANDAL KRAFT AS,,
,Kangsliåga,3.097,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKS PRODUKSJON AS,,
,Kanndalen,5.49,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT AS,,
,Karstad,0.39,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KARSTAD MINIKRAFTVERK AS,,
,Kastdalen,1.6,1.0,NO,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STATKRAFT ENERGI AS,,
,Kaupanger,0.055,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KAUPANGER ENERGI AS,,
,Kaupanger 3,5.1,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KAUPANGER ENERGI AS,,
,Kildalen,8.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,YMBER PRODUKSJON AS,,
,Kilsti,0.015,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Kinnali,0.07,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KINNALI KRAFT AS,,
,Kinnali II,0.099,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KINNALI KRAFT AS,,
,Kinnforsen,2.95,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT AS,,
,Kinso,4.1,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HARDANGER ENERGI AS,,
,Kistafossen,1.6,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT AS,,
,Kiste,5.87,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKAGERAK KRAFT AS,,
,Kistefoss I,1.3999,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AS RANDSFJORD TREMASSE- & PAPIRFABRIKK,,
,Kistefoss II,4.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AS RANDSFJORD TREMASSE- & PAPIRFABRIKK,,
,Kittilsviken,1.9,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KITTILSVIKEN KRAFTVERK AS,,
,Kjela,62.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STATKRAFT ENERGI AS,,
,Kjeldebekken,0.285,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,NIPO KRAFT AS,,
,Kjeldåga,0.47,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KJELDÅGA MINIKRAFTVERK STIAN KREKLING,,
,Kjensvatn,14.0,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STATKRAFT ENERGI AS,,
,Kjetland,1.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KJETLAND KRAFT AS,,
,Kjosfoss,4.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,BANE NOR SF,,
,Kjærnes,0.99,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,RUSTAD ENERGI AS,,
,Kjøljua,0.8,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,E-CO ENERGI AS,,
,Kjølvik,0.34,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,JOHANNES KJØLVIK,,
,Kjørstad,2.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KJØRSTAD KRAFT AS,,
,Kjøsnesfjorden,84.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KJØSNESFJORDEN KRAFTVERK AS,,
,Kjøsstånå,0.088,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,MIKROKRAFT AS,,
,Kleiva,3.9,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,Aktieselskabet Saudefaldene,,
,Kleivafoss,0.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,MJØLFJELL UNGDOMSHERBERGE AS,,
,Kleivane,0.986,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KLEIVANE KRAFT AS,,
,Kleivane,0.099,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KLEIVANE ENERGI DA,,
,Klosterfoss,10.5,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKIEN KRAFTPRODUKSJON AS,,
