index,UA -> HU,UA -> RO,UA -> SK,UA -> PL
2019-07-25 18:00:00+0000,470.0,442.0,0.0,154.0
2019-07-25 19:00:00+0000,483.0,373.0,0.0,155.0
2019-07-25 20:00:00+0000,456.0,441.0,0.0,154.0
2019-07-25 21:00:00+0000,508.0,389.0,0.0,151.0
2019-07-25 22:00:00+0000,447.0,503.0,0.0,153.0
2019-07-25 23:00:00+0000,396.0,475.0,0.0,151.0
2019-07-26 00:00:00+0000,408.0,421.0,0.0,152.0
2019-07-26 01:00:00+0000,412.0,362.0,0.0,156.0
2019-07-26 02:00:00+0000,430.0,352.0,0.0,152.0
2019-07-26 03:00:00+0000,424.0,406.0,0.0,150.0
2019-07-26 04:00:00+0000,422.0,415.0,0.0,154.0
2019-07-26 05:00:00+0000,389.0,379.0,0.0,155.0
2019-07-26 06:00:00+0000,373.0,367.0,0.0,157.0
2019-07-26 07:00:00+0000,379.0,358.0,0.0,155.0
2019-07-26 08:00:00+0000,403.0,376.0,0.0,155.0
2019-07-26 09:00:00+0000,427.0,369.0,0.0,156.0
2019-07-26 10:00:00+0000,436.0,369.0,0.0,154.0
2019-07-26 11:00:00+0000,430.0,346.0,0.0,158.0
2019-07-26 12:00:00+0000,454.0,338.0,0.0,158.0
2019-07-26 13:00:00+0000,450.0,338.0,0.0,155.0
2019-07-26 14:00:00+0000,453.0,354.0,0.0,157.0
2019-07-26 15:00:00+0000,457.0,369.0,0.0,154.0
2019-07-26 16:00:00+0000,472.0,344.0,0.0,155.0
2019-07-26 17:00:00+0000,452.0,314.0,0.0,153.0
2019-07-26 18:00:00+0000,395.0,370.0,0.0,151.0
2019-07-26 19:00:00+0000,420.0,363.0,0.0,152.0
2019-07-26 20:00:00+0000,438.0,,0.0,153.0
2019-07-26 21:00:00+0000,489.0,434.0,0.0,150.0
2019-07-26 22:00:00+0000,441.0,473.0,0.0,156.0
2019-07-26 23:00:00+0000,414.0,440.0,0.0,156.0
2019-07-27 00:00:00+0000,423.0,505.0,0.0,156.0
2019-07-27 01:00:00+0000,408.0,472.0,0.0,157.0
2019-07-27 02:00:00+0000,423.0,437.0,0.0,156.0
2019-07-27 03:00:00+0000,410.0,443.0,0.0,157.0
2019-07-27 04:00:00+0000,360.0,437.0,0.0,157.0
2019-07-27 05:00:00+0000,295.0,456.0,0.0,155.0
2019-07-27 06:00:00+0000,262.0,479.0,0.0,152.0
2019-07-27 07:00:00+0000,286.0,468.0,0.0,155.0
2019-07-27 08:00:00+0000,327.0,453.0,0.0,155.0
2019-07-27 09:00:00+0000,352.0,445.0,0.0,155.0
2019-07-27 10:00:00+0000,389.0,414.0,0.0,155.0
2019-07-27 11:00:00+0000,370.0,,0.0,154.0
2019-07-27 12:00:00+0000,374.0,391.0,0.0,155.0
2019-07-27 13:00:00+0000,378.0,403.0,0.0,154.0
2019-07-27 14:00:00+0000,379.0,421.0,0.0,156.0
2019-07-27 15:00:00+0000,348.0,,0.0,156.0
2019-07-27 16:00:00+0000,324.0,405.0,0.0,156.0
2019-07-27 17:00:00+0000,329.0,417.0,0.0,155.0
2019-07-27 18:00:00+0000,342.0,440.0,0.0,154.0
2019-07-27 19:00:00+0000,342.0,,0.0,155.0
2019-07-27 20:00:00+0000,395.0,489.0,0.0,156.0
2019-07-27 21:00:00+0000,459.0,484.0,0.0,154.0
2019-07-27 22:00:00+0000,421.0,552.0,0.0,156.0
2019-07-27 23:00:00+0000,400.0,577.0,0.0,156.0
2019-07-28 00:00:00+0000,391.0,539.0,0.0,156.0
2019-07-28 01:00:00+0000,355.0,521.0,0.0,157.0
2019-07-28 02:00:00+0000,365.0,492.0,0.0,156.0
2019-07-28 03:00:00+0000,352.0,460.0,0.0,155.0
2019-07-28 04:00:00+0000,353.0,427.0,0.0,155.0
2019-07-28 05:00:00+0000,291.0,457.0,0.0,156.0
2019-07-28 06:00:00+0000,277.0,444.0,0.0,155.0
2019-07-28 07:00:00+0000,307.0,387.0,0.0,155.0
2019-07-28 08:00:00+0000,321.0,386.0,0.0,156.0
2019-07-28 09:00:00+0000,304.0,387.0,0.0,156.0
2019-07-28 10:00:00+0000,271.0,367.0,0.0,153.0
2019-07-28 11:00:00+0000,238.0,398.0,0.0,154.0
2019-07-28 12:00:00+0000,234.0,398.0,0.0,154.0
2019-07-28 13:00:00+0000,243.0,420.0,0.0,154.0
2019-07-28 14:00:00+0000,273.0,447.0,0.0,154.0
2019-07-28 15:00:00+0000,267.0,441.0,0.0,155.0
2019-07-28 16:00:00+0000,237.0,445.0,0.0,154.0
2019-07-28 17:00:00+0000,248.0,454.0,0.0,155.0
2019-07-28 18:00:00+0000,237.0,494.0,0.0,156.0
2019-07-28 19:00:00+0000,266.0,463.0,0.0,155.0
2019-07-28 20:00:00+0000,330.0,470.0,0.0,155.0
2019-07-28 21:00:00+0000,394.0,406.0,0.0,155.0
2019-07-28 22:00:00+0000,391.0,375.0,0.0,154.0
2019-07-28 23:00:00+0000,416.0,361.0,0.0,155.0
2019-07-29 00:00:00+0000,415.0,329.0,0.0,155.0
2019-07-29 01:00:00+0000,386.0,319.0,0.0,156.0
2019-07-29 02:00:00+0000,412.0,333.0,0.0,154.0
2019-07-29 03:00:00+0000,370.0,468.0,0.0,155.0
2019-07-29 04:00:00+0000,401.0,493.0,0.0,156.0
2019-07-29 05:00:00+0000,359.0,473.0,0.0,154.0
2019-07-29 06:00:00+0000,468.0,144.0,0.0,154.0
2019-07-29 07:00:00+0000,529.0,0.0,0.0,153.0
2019-07-29 08:00:00+0000,540.0,0.0,0.0,152.0
2019-07-29 09:00:00+0000,542.0,0.0,0.0,154.0
2019-07-29 10:00:00+0000,538.0,0.0,0.0,154.0
2019-07-29 11:00:00+0000,520.0,0.0,0.0,152.0
2019-07-29 12:00:00+0000,540.0,0.0,0.0,153.0
2019-07-29 13:00:00+0000,563.0,0.0,0.0,151.0
2019-07-29 14:00:00+0000,551.0,0.0,0.0,154.0
2019-07-29 15:00:00+0000,535.0,0.0,0.0,154.0
2019-07-29 16:00:00+0000,522.0,0.0,0.0,154.0
2019-07-29 17:00:00+0000,504.0,0.0,0.0,154.0
2019-07-29 18:00:00+0000,547.0,0.0,0.0,151.0
2019-07-29 19:00:00+0000,478.0,0.0,0.0,152.0
2019-07-29 20:00:00+0000,528.0,0.0,0.0,154.0
2019-07-29 21:00:00+0000,554.0,0.0,0.0,153.0
2019-07-29 22:00:00+0000,547.0,0.0,0.0,154.0
2019-07-29 23:00:00+0000,543.0,0.0,0.0,153.0
2019-07-30 00:00:00+0000,522.0,0.0,0.0,155.0
2019-07-30 01:00:00+0000,483.0,0.0,0.0,154.0
2019-07-30 02:00:00+0000,488.0,0.0,0.0,153.0
2019-07-30 03:00:00+0000,474.0,0.0,0.0,152.0
2019-07-30 04:00:00+0000,508.0,0.0,0.0,153.0
2019-07-30 05:00:00+0000,507.0,0.0,0.0,155.0
2019-07-30 06:00:00+0000,416.0,0.0,0.0,153.0
2019-07-30 07:00:00+0000,447.0,0.0,0.0,155.0
2019-07-30 08:00:00+0000,476.0,0.0,0.0,154.0
2019-07-30 09:00:00+0000,464.0,0.0,0.0,154.0
2019-07-30 10:00:00+0000,491.0,0.0,0.0,156.0
2019-07-30 11:00:00+0000,495.0,0.0,0.0,153.0
2019-07-30 12:00:00+0000,514.0,0.0,0.0,152.0
2019-07-30 13:00:00+0000,523.0,0.0,0.0,156.0
2019-07-30 14:00:00+0000,551.0,0.0,0.0,154.0
2019-07-30 15:00:00+0000,525.0,0.0,0.0,154.0
2019-07-30 16:00:00+0000,490.0,0.0,0.0,156.0
2019-07-30 17:00:00+0000,496.0,0.0,0.0,156.0
2019-07-30 18:00:00+0000,544.0,0.0,0.0,155.0
2019-07-30 19:00:00+0000,536.0,0.0,0.0,154.0
2019-07-30 20:00:00+0000,616.0,0.0,0.0,155.0
2019-07-30 21:00:00+0000,649.0,0.0,0.0,154.0
2019-07-30 22:00:00+0000,677.0,0.0,0.0,152.0
2019-07-30 23:00:00+0000,627.0,0.0,0.0,137.0
2019-07-31 00:00:00+0000,603.0,0.0,0.0,135.0
2019-07-31 01:00:00+0000,606.0,0.0,0.0,137.0
2019-07-31 02:00:00+0000,609.0,0.0,0.0,138.0
2019-07-31 03:00:00+0000,653.0,0.0,0.0,136.0
2019-07-31 04:00:00+0000,612.0,0.0,0.0,137.0
2019-07-31 05:00:00+0000,621.0,0.0,0.0,137.0
2019-07-31 06:00:00+0000,535.0,0.0,0.0,139.0
2019-07-31 07:00:00+0000,489.0,0.0,0.0,138.0
2019-07-31 08:00:00+0000,476.0,0.0,0.0,139.0
2019-07-31 09:00:00+0000,507.0,0.0,0.0,138.0
2019-07-31 10:00:00+0000,569.0,0.0,0.0,139.0
2019-07-31 11:00:00+0000,586.0,0.0,0.0,138.0
2019-07-31 12:00:00+0000,589.0,0.0,0.0,137.0
2019-07-31 13:00:00+0000,618.0,0.0,0.0,137.0
2019-07-31 14:00:00+0000,590.0,0.0,0.0,135.0
2019-07-31 15:00:00+0000,590.0,0.0,0.0,137.0
2019-07-31 16:00:00+0000,639.0,0.0,0.0,138.0
2019-07-31 17:00:00+0000,604.0,0.0,0.0,137.0
2019-07-31 18:00:00+0000,659.0,0.0,0.0,138.0
2019-07-31 19:00:00+0000,583.0,0.0,0.0,137.0
2019-07-31 20:00:00+0000,622.0,0.0,0.0,136.0
2019-07-31 21:00:00+0000,650.0,0.0,0.0,137.0
2019-07-31 22:00:00+0000,655.0,0.0,0.0,137.0
2019-07-31 23:00:00+0000,632.0,0.0,0.0,135.0
2019-08-01 00:00:00+0000,597.0,0.0,0.0,135.0
2019-08-01 01:00:00+0000,567.0,0.0,0.0,136.0
2019-08-01 02:00:00+0000,590.0,0.0,0.0,136.0
2019-08-01 03:00:00+0000,607.0,0.0,0.0,135.0
2019-08-01 04:00:00+0000,636.0,0.0,0.0,137.0
2019-08-01 05:00:00+0000,621.0,0.0,0.0,139.0
2019-08-01 06:00:00+0000,611.0,0.0,0.0,137.0
2019-08-01 07:00:00+0000,605.0,0.0,0.0,134.0
2019-08-01 08:00:00+0000,648.0,0.0,0.0,137.0
2019-08-01 09:00:00+0000,636.0,0.0,0.0,139.0
2019-08-01 10:00:00+0000,620.0,0.0,0.0,138.0
2019-08-01 11:00:00+0000,609.0,0.0,0.0,138.0
2019-08-01 12:00:00+0000,618.0,0.0,0.0,136.0
2019-08-01 13:00:00+0000,612.0,0.0,0.0,135.0
2019-08-01 14:00:00+0000,632.0,0.0,0.0,135.0
2019-08-01 15:00:00+0000,648.0,0.0,0.0,136.0
2019-08-01 16:00:00+0000,627.0,0.0,0.0,136.0
2019-08-01 17:00:00+0000,610.0,0.0,0.0,135.0
2019-08-01 18:00:00+0000,650.0,0.0,0.0,135.0
2019-08-01 19:00:00+0000,636.0,0.0,0.0,133.0
2019-08-01 20:00:00+0000,693.0,0.0,0.0,137.0
2019-08-01 21:00:00+0000,750.0,0.0,0.0,139.0
2019-08-01 22:00:00+0000,721.0,0.0,0.0,137.0
2019-08-01 23:00:00+0000,708.0,0.0,0.0,135.0
2019-08-02 00:00:00+0000,733.0,0.0,0.0,138.0
2019-08-02 01:00:00+0000,696.0,,0.0,137.0
2019-08-02 02:00:00+0000,670.0,0.0,0.0,138.0
2019-08-02 03:00:00+0000,625.0,0.0,0.0,137.0
2019-08-02 04:00:00+0000,620.0,0.0,0.0,137.0
2019-08-02 05:00:00+0000,584.0,0.0,0.0,138.0
2019-08-02 06:00:00+0000,580.0,0.0,0.0,139.0
2019-08-02 07:00:00+0000,544.0,0.0,0.0,134.0
2019-08-02 08:00:00+0000,579.0,0.0,0.0,138.0
2019-08-02 09:00:00+0000,574.0,0.0,0.0,138.0
2019-08-02 10:00:00+0000,544.0,0.0,0.0,137.0
2019-08-02 11:00:00+0000,548.0,0.0,0.0,138.0
2019-08-02 12:00:00+0000,574.0,0.0,0.0,158.0
2019-08-02 13:00:00+0000,594.0,0.0,0.0,161.0
2019-08-02 14:00:00+0000,569.0,0.0,0.0,154.0
2019-08-02 15:00:00+0000,554.0,0.0,0.0,149.0
2019-08-02 16:00:00+0000,602.0,0.0,0.0,152.0
2019-08-02 17:00:00+0000,602.0,0.0,0.0,150.0
2019-08-02 18:00:00+0000,607.0,0.0,0.0,153.0
2019-08-02 19:00:00+0000,570.0,0.0,0.0,150.0
2019-08-02 20:00:00+0000,656.0,0.0,0.0,151.0
2019-08-02 21:00:00+0000,691.0,0.0,0.0,152.0
2019-08-02 22:00:00+0000,648.0,0.0,0.0,154.0
2019-08-02 23:00:00+0000,646.0,0.0,0.0,151.0
2019-08-03 00:00:00+0000,612.0,0.0,0.0,152.0
2019-08-03 01:00:00+0000,636.0,0.0,0.0,148.0
2019-08-03 02:00:00+0000,614.0,0.0,0.0,152.0
2019-08-03 03:00:00+0000,599.0,0.0,0.0,156.0
2019-08-03 04:00:00+0000,608.0,0.0,0.0,152.0
2019-08-03 05:00:00+0000,612.0,0.0,0.0,154.0
2019-08-03 06:00:00+0000,562.0,0.0,0.0,153.0
2019-08-03 07:00:00+0000,566.0,0.0,0.0,155.0
2019-08-03 08:00:00+0000,583.0,0.0,0.0,151.0
2019-08-03 09:00:00+0000,590.0,0.0,0.0,153.0
2019-08-03 10:00:00+0000,589.0,0.0,0.0,156.0
2019-08-03 11:00:00+0000,596.0,0.0,0.0,156.0
2019-08-03 12:00:00+0000,613.0,0.0,0.0,152.0
2019-08-03 13:00:00+0000,608.0,0.0,0.0,155.0
2019-08-03 14:00:00+0000,632.0,0.0,0.0,155.0
2019-08-03 15:00:00+0000,621.0,0.0,0.0,157.0
2019-08-03 16:00:00+0000,615.0,0.0,0.0,157.0
2019-08-03 17:00:00+0000,573.0,0.0,0.0,155.0
2019-08-03 18:00:00+0000,560.0,0.0,0.0,153.0
2019-08-03 19:00:00+0000,513.0,0.0,0.0,154.0
2019-08-03 20:00:00+0000,468.0,0.0,0.0,156.0
2019-08-03 21:00:00+0000,410.0,,0.0,153.0
2019-08-03 22:00:00+0000,359.0,,3.0,154.0
2019-08-03 23:00:00+0000,324.0,0.0,24.0,153.0
2019-08-04 00:00:00+0000,333.0,0.0,12.0,153.0
2019-08-04 01:00:00+0000,297.0,0.0,48.0,153.0
2019-08-04 02:00:00+0000,293.0,0.0,51.0,156.0
2019-08-04 03:00:00+0000,308.0,0.0,39.0,152.0
2019-08-04 04:00:00+0000,338.0,0.0,11.0,152.0
2019-08-04 05:00:00+0000,353.0,0.0,0.0,154.0
2019-08-04 06:00:00+0000,334.0,0.0,0.0,149.0
2019-08-04 07:00:00+0000,378.0,0.0,0.0,153.0
2019-08-04 08:00:00+0000,378.0,0.0,0.0,151.0
2019-08-04 09:00:00+0000,399.0,0.0,0.0,157.0
2019-08-04 10:00:00+0000,450.0,,0.0,153.0
2019-08-04 11:00:00+0000,454.0,0.0,0.0,155.0
2019-08-04 12:00:00+0000,454.0,0.0,0.0,151.0
2019-08-04 13:00:00+0000,501.0,0.0,0.0,154.0
2019-08-04 14:00:00+0000,559.0,0.0,0.0,155.0
2019-08-04 15:00:00+0000,553.0,0.0,0.0,154.0
2019-08-04 16:00:00+0000,537.0,0.0,0.0,153.0
2019-08-04 17:00:00+0000,553.0,0.0,0.0,152.0
2019-08-04 18:00:00+0000,554.0,0.0,0.0,152.0
2019-08-04 19:00:00+0000,544.0,0.0,0.0,153.0
2019-08-04 20:00:00+0000,664.0,0.0,0.0,153.0
2019-08-04 21:00:00+0000,646.0,0.0,0.0,151.0
2019-08-04 22:00:00+0000,662.0,0.0,0.0,153.0
2019-08-04 23:00:00+0000,696.0,0.0,0.0,152.0
2019-08-05 00:00:00+0000,650.0,0.0,0.0,153.0
2019-08-05 01:00:00+0000,612.0,0.0,0.0,152.0
2019-08-05 02:00:00+0000,623.0,0.0,0.0,152.0
2019-08-05 03:00:00+0000,640.0,0.0,0.0,156.0
2019-08-05 04:00:00+0000,609.0,0.0,0.0,152.0
2019-08-05 05:00:00+0000,587.0,0.0,0.0,157.0
2019-08-05 06:00:00+0000,540.0,0.0,0.0,157.0
2019-08-05 07:00:00+0000,516.0,0.0,0.0,156.0
2019-08-05 08:00:00+0000,474.0,0.0,0.0,155.0
2019-08-05 09:00:00+0000,483.0,0.0,0.0,156.0
2019-08-05 10:00:00+0000,483.0,0.0,0.0,154.0
2019-08-05 11:00:00+0000,486.0,0.0,0.0,154.0
2019-08-05 12:00:00+0000,520.0,0.0,0.0,154.0
2019-08-05 13:00:00+0000,517.0,0.0,0.0,153.0
2019-08-05 14:00:00+0000,518.0,0.0,0.0,151.0
2019-08-05 15:00:00+0000,538.0,0.0,0.0,156.0
2019-08-05 16:00:00+0000,542.0,0.0,0.0,155.0
2019-08-05 17:00:00+0000,520.0,0.0,0.0,152.0
2019-08-05 18:00:00+0000,509.0,0.0,0.0,153.0
2019-08-05 19:00:00+0000,568.0,0.0,0.0,152.0
2019-08-05 20:00:00+0000,610.0,0.0,0.0,151.0
2019-08-05 21:00:00+0000,650.0,0.0,0.0,153.0
2019-08-05 22:00:00+0000,696.0,0.0,0.0,152.0
2019-08-05 23:00:00+0000,704.0,0.0,0.0,154.0
2019-08-06 00:00:00+0000,701.0,0.0,0.0,155.0
2019-08-06 01:00:00+0000,666.0,0.0,0.0,157.0
2019-08-06 02:00:00+0000,682.0,0.0,0.0,155.0
2019-08-06 03:00:00+0000,638.0,0.0,0.0,154.0
2019-08-06 04:00:00+0000,644.0,0.0,0.0,153.0
2019-08-06 05:00:00+0000,600.0,0.0,0.0,152.0
2019-08-06 06:00:00+0000,557.0,0.0,0.0,154.0
2019-08-06 07:00:00+0000,580.0,0.0,0.0,155.0
2019-08-06 08:00:00+0000,611.0,0.0,0.0,155.0
2019-08-06 09:00:00+0000,613.0,0.0,0.0,155.0
2019-08-06 10:00:00+0000,612.0,,0.0,155.0
2019-08-06 11:00:00+0000,603.0,0.0,0.0,156.0
2019-08-06 12:00:00+0000,610.0,0.0,0.0,156.0
2019-08-06 13:00:00+0000,626.0,0.0,0.0,153.0
2019-08-06 14:00:00+0000,614.0,0.0,0.0,156.0
2019-08-06 15:00:00+0000,608.0,0.0,0.0,155.0
2019-08-06 16:00:00+0000,585.0,0.0,0.0,155.0
2019-08-06 17:00:00+0000,553.0,0.0,0.0,152.0
2019-08-06 18:00:00+0000,554.0,0.0,0.0,152.0
2019-08-06 19:00:00+0000,562.0,,0.0,149.0
2019-08-06 20:00:00+0000,570.0,0.0,0.0,154.0
2019-08-06 21:00:00+0000,616.0,,0.0,155.0
2019-08-06 22:00:00+0000,606.0,,0.0,151.0
2019-08-06 23:00:00+0000,601.0,,0.0,156.0
2019-08-07 00:00:00+0000,622.0,,0.0,154.0
2019-08-07 01:00:00+0000,628.0,,0.0,155.0
2019-08-07 02:00:00+0000,598.0,,0.0,156.0
2019-08-07 03:00:00+0000,617.0,,0.0,156.0
2019-08-07 04:00:00+0000,637.0,0.0,0.0,156.0
2019-08-07 05:00:00+0000,595.0,0.0,0.0,159.0
2019-08-07 06:00:00+0000,579.0,0.0,0.0,158.0
2019-08-07 07:00:00+0000,569.0,0.0,0.0,155.0
2019-08-07 08:00:00+0000,558.0,0.0,0.0,154.0
2019-08-07 09:00:00+0000,545.0,0.0,0.0,154.0
2019-08-07 10:00:00+0000,601.0,0.0,0.0,154.0
2019-08-07 11:00:00+0000,624.0,0.0,0.0,154.0
2019-08-07 12:00:00+0000,627.0,0.0,0.0,154.0
2019-08-07 13:00:00+0000,616.0,0.0,0.0,154.0
2019-08-07 14:00:00+0000,626.0,0.0,0.0,155.0
2019-08-07 15:00:00+0000,629.0,0.0,0.0,154.0
2019-08-07 16:00:00+0000,595.0,0.0,0.0,155.0
2019-08-07 17:00:00+0000,560.0,0.0,0.0,155.0
2019-08-07 18:00:00+0000,608.0,0.0,0.0,155.0
2019-08-07 19:00:00+0000,587.0,0.0,0.0,156.0
2019-08-07 20:00:00+0000,598.0,0.0,0.0,156.0
2019-08-07 21:00:00+0000,595.0,0.0,0.0,156.0
2019-08-07 22:00:00+0000,577.0,0.0,0.0,157.0
2019-08-07 23:00:00+0000,534.0,0.0,0.0,155.0
2019-08-08 00:00:00+0000,550.0,0.0,0.0,155.0
2019-08-08 01:00:00+0000,539.0,0.0,0.0,155.0
2019-08-08 02:00:00+0000,575.0,0.0,0.0,158.0
2019-08-08 03:00:00+0000,586.0,0.0,0.0,155.0
2019-08-08 04:00:00+0000,623.0,0.0,0.0,155.0
2019-08-08 05:00:00+0000,650.0,0.0,0.0,155.0
2019-08-08 06:00:00+0000,655.0,0.0,0.0,153.0
2019-08-08 07:00:00+0000,650.0,0.0,0.0,154.0
2019-08-08 08:00:00+0000,687.0,0.0,0.0,153.0
2019-08-08 09:00:00+0000,648.0,0.0,0.0,155.0
2019-08-08 10:00:00+0000,634.0,0.0,0.0,154.0
2019-08-08 11:00:00+0000,621.0,0.0,0.0,152.0
2019-08-08 12:00:00+0000,626.0,0.0,0.0,151.0
2019-08-08 13:00:00+0000,624.0,0.0,0.0,151.0
2019-08-08 14:00:00+0000,613.0,0.0,0.0,154.0
2019-08-08 15:00:00+0000,617.0,0.0,0.0,155.0
2019-08-08 16:00:00+0000,640.0,0.0,0.0,153.0
2019-08-08 17:00:00+0000,622.0,0.0,0.0,155.0
2019-08-08 18:00:00+0000,608.0,0.0,0.0,139.0
2019-08-08 19:00:00+0000,597.0,0.0,0.0,156.0
2019-08-08 20:00:00+0000,611.0,0.0,0.0,156.0
2019-08-08 21:00:00+0000,646.0,0.0,0.0,157.0
2019-08-08 22:00:00+0000,596.0,0.0,0.0,157.0
2019-08-08 23:00:00+0000,595.0,0.0,0.0,153.0
2019-08-09 00:00:00+0000,562.0,0.0,0.0,154.0
2019-08-09 01:00:00+0000,577.0,0.0,0.0,156.0
2019-08-09 02:00:00+0000,597.0,0.0,0.0,159.0
2019-08-09 03:00:00+0000,584.0,0.0,0.0,157.0
2019-08-09 04:00:00+0000,597.0,0.0,0.0,154.0
2019-08-09 05:00:00+0000,557.0,0.0,0.0,154.0
2019-08-09 06:00:00+0000,565.0,0.0,0.0,156.0
2019-08-09 07:00:00+0000,515.0,0.0,0.0,153.0
2019-08-09 08:00:00+0000,474.0,0.0,0.0,153.0
2019-08-09 09:00:00+0000,472.0,0.0,0.0,156.0
2019-08-09 10:00:00+0000,505.0,0.0,0.0,156.0
2019-08-09 11:00:00+0000,515.0,0.0,0.0,153.0
2019-08-09 12:00:00+0000,517.0,0.0,0.0,151.0
2019-08-09 13:00:00+0000,512.0,0.0,0.0,153.0
2019-08-09 14:00:00+0000,506.0,0.0,0.0,152.0
2019-08-09 15:00:00+0000,527.0,0.0,0.0,155.0
2019-08-09 16:00:00+0000,529.0,0.0,0.0,152.0
2019-08-09 17:00:00+0000,538.0,0.0,0.0,157.0
2019-08-09 18:00:00+0000,572.0,0.0,0.0,153.0
2019-08-09 19:00:00+0000,566.0,0.0,0.0,156.0
2019-08-09 20:00:00+0000,614.0,0.0,0.0,154.0
2019-08-09 21:00:00+0000,665.0,0.0,0.0,153.0
2019-08-09 22:00:00+0000,592.0,0.0,0.0,155.0
2019-08-09 23:00:00+0000,592.0,0.0,0.0,149.0
2019-08-10 00:00:00+0000,561.0,0.0,0.0,154.0
2019-08-10 01:00:00+0000,554.0,0.0,0.0,155.0
2019-08-10 02:00:00+0000,569.0,0.0,0.0,154.0
2019-08-10 03:00:00+0000,555.0,0.0,0.0,152.0
2019-08-10 04:00:00+0000,607.0,0.0,0.0,154.0
2019-08-10 05:00:00+0000,485.0,0.0,0.0,154.0
2019-08-10 06:00:00+0000,452.0,0.0,0.0,157.0
2019-08-10 07:00:00+0000,470.0,0.0,0.0,156.0
2019-08-10 08:00:00+0000,469.0,0.0,0.0,156.0
2019-08-10 09:00:00+0000,504.0,0.0,0.0,155.0
2019-08-10 10:00:00+0000,527.0,0.0,0.0,154.0
2019-08-10 11:00:00+0000,534.0,0.0,0.0,154.0
2019-08-10 12:00:00+0000,551.0,0.0,0.0,154.0
2019-08-10 13:00:00+0000,577.0,0.0,0.0,154.0
2019-08-10 14:00:00+0000,582.0,0.0,0.0,155.0
2019-08-10 15:00:00+0000,562.0,0.0,0.0,154.0
2019-08-10 16:00:00+0000,530.0,0.0,0.0,155.0
2019-08-10 17:00:00+0000,498.0,0.0,0.0,157.0
2019-08-10 18:00:00+0000,474.0,0.0,0.0,156.0
2019-08-10 19:00:00+0000,508.0,0.0,0.0,156.0
2019-08-10 20:00:00+0000,634.0,0.0,0.0,155.0
2019-08-10 21:00:00+0000,605.0,0.0,0.0,152.0
2019-08-10 22:00:00+0000,559.0,0.0,0.0,153.0
2019-08-10 23:00:00+0000,543.0,0.0,0.0,154.0
2019-08-11 00:00:00+0000,565.0,0.0,0.0,151.0
2019-08-11 01:00:00+0000,532.0,0.0,0.0,151.0
2019-08-11 02:00:00+0000,534.0,0.0,0.0,153.0
2019-08-11 03:00:00+0000,530.0,0.0,0.0,153.0
2019-08-11 04:00:00+0000,546.0,0.0,0.0,151.0
2019-08-11 05:00:00+0000,537.0,0.0,0.0,153.0
2019-08-11 06:00:00+0000,432.0,0.0,0.0,153.0
2019-08-11 07:00:00+0000,437.0,0.0,0.0,154.0
2019-08-11 08:00:00+0000,390.0,0.0,0.0,153.0
2019-08-11 09:00:00+0000,378.0,0.0,0.0,153.0
2019-08-11 10:00:00+0000,407.0,0.0,0.0,153.0
2019-08-11 11:00:00+0000,422.0,0.0,0.0,154.0
2019-08-11 12:00:00+0000,419.0,0.0,0.0,153.0
2019-08-11 13:00:00+0000,452.0,0.0,0.0,153.0
2019-08-11 14:00:00+0000,442.0,0.0,0.0,154.0
2019-08-11 15:00:00+0000,354.0,0.0,0.0,154.0
2019-08-11 16:00:00+0000,295.0,0.0,0.0,154.0
2019-08-11 17:00:00+0000,315.0,0.0,0.0,154.0
2019-08-11 18:00:00+0000,312.0,0.0,0.0,154.0
2019-08-11 19:00:00+0000,318.0,0.0,0.0,156.0
2019-08-11 20:00:00+0000,352.0,0.0,0.0,156.0
2019-08-11 21:00:00+0000,359.0,0.0,0.0,152.0
2019-08-11 22:00:00+0000,488.0,0.0,0.0,152.0
2019-08-11 23:00:00+0000,444.0,0.0,0.0,154.0
2019-08-12 00:00:00+0000,396.0,0.0,0.0,154.0
2019-08-12 01:00:00+0000,402.0,0.0,0.0,155.0
2019-08-12 02:00:00+0000,436.0,0.0,0.0,153.0
2019-08-12 03:00:00+0000,458.0,0.0,0.0,154.0
2019-08-12 04:00:00+0000,481.0,0.0,0.0,155.0
2019-08-12 05:00:00+0000,441.0,0.0,0.0,148.0
2019-08-12 06:00:00+0000,439.0,0.0,0.0,148.0
2019-08-12 07:00:00+0000,416.0,0.0,0.0,154.0
2019-08-12 08:00:00+0000,452.0,0.0,0.0,151.0
2019-08-12 09:00:00+0000,448.0,0.0,0.0,151.0
2019-08-12 10:00:00+0000,451.0,0.0,0.0,153.0
2019-08-12 11:00:00+0000,448.0,0.0,0.0,151.0
2019-08-12 12:00:00+0000,448.0,0.0,0.0,152.0
2019-08-12 13:00:00+0000,450.0,0.0,0.0,156.0
2019-08-12 14:00:00+0000,464.0,0.0,0.0,157.0
2019-08-12 15:00:00+0000,454.0,0.0,0.0,154.0
2019-08-12 16:00:00+0000,487.0,0.0,0.0,156.0
2019-08-12 17:00:00+0000,443.0,0.0,0.0,155.0
2019-08-12 18:00:00+0000,451.0,0.0,0.0,155.0
2019-08-12 19:00:00+0000,428.0,0.0,0.0,156.0
2019-08-12 20:00:00+0000,479.0,0.0,0.0,156.0
2019-08-12 21:00:00+0000,547.0,0.0,0.0,155.0
2019-08-12 22:00:00+0000,505.0,,0.0,153.0
2019-08-12 23:00:00+0000,508.0,0.0,0.0,154.0
